window_id,sub_ID,anchor_date,audit_sub_age,audit_sub_sex,audit_sup_ID,future_actual_efficacy_mean_30d,diff_performance_mean_30d,absdiff_performance_mean_30d,diff_performance_std_30d,absdiff_performance_std_30d,diff_performance_trend_30d,absdiff_performance_trend_30d,diff_attendance_rate_30d,absdiff_attendance_rate_30d,diff_positive_behavior_count_30d,absdiff_positive_behavior_count_30d,diff_negative_behavior_count_30d,absdiff_negative_behavior_count_30d,discrepancy_index_z,behavior_information_loss,Linear_Regression_abs_prediction_divergence,Linear_Regression_error_degradation,Random_Forest_abs_prediction_divergence,Random_Forest_error_degradation,XGBoost_abs_prediction_divergence,XGBoost_error_degradation
98000337_2022-04-25,98000337,2022-04-25,22,F,98000605.0,0.4478999999999999,0.0029473684210526985,0.0029473684210526985,-0.003963086349783096,0.003963086349783096,-0.08667074487225648,0.08667074487225648,0.0,0.0,0.0,0.0,0.0,0.0,-0.4386989100488617,0.0,0.0008095420959728927,0.0008095420959728927,0.01715942938569176,-0.01715942938569176,0.005224168300628662,-0.005224168300628662
98000339_2022-04-25,98000339,2022-04-25,26,F,98000605.0,0.7617142857142858,-0.014142857142857124,0.014142857142857124,0.07204584662707969,0.07204584662707969,0.1465992986930188,0.1465992986930188,0.0,0.0,-1.0,1.0,0.0,0.0,0.6382945150068228,1.0,0.023727545520472404,-0.023727545520472404,0.028779021620892853,-0.028779021620892853,0.014636397361755371,-0.014636397361755371
98000340_2022-04-25,98000340,2022-04-25,55,F,98000605.0,0.4792727272727271,0.009428571428571564,0.009428571428571564,0.0025232043699695006,0.0025232043699695006,-0.08551577940707641,0.08551577940707641,0.0,0.0,0.0,0.0,0.0,0.0,-0.3847358136782177,0.0,0.011386773178745813,0.011386773178745813,0.041013424109357155,0.041013424109357155,0.018010854721069336,0.018010854721069336
98000343_2022-04-25,98000343,2022-04-25,34,F,98000605.0,0.6614285714285713,-0.0041111111111111764,0.0041111111111111764,0.0013386983357006055,0.0013386983357006055,-0.12414180567048422,0.12414180567048422,0.0,0.0,0.0,0.0,0.0,0.0,-0.335357112164651,0.0,0.004458555077054394,0.003288128153507097,0.001126270284733888,-0.001126270284733888,0.006340920925140381,0.006340920925140381
98000344_2022-04-25,98000344,2022-04-25,56,M,98000605.0,0.7827727272727274,-5.5555555555586444e-05,5.5555555555586444e-05,-0.050638993664847476,0.050638993664847476,0.0221477800929639,0.0221477800929639,0.0,0.0,0.0,0.0,0.0,0.0,-0.3350447621708512,0.0,0.004493945100240926,-0.004493945100240926,0.0022483607293480867,-0.0022483607293480867,0.009039819240570068,-0.009039819240570068
98000345_2022-04-25,98000345,2022-04-25,42,M,98000605.0,0.8137142857142856,0.0013999999999998458,0.0013999999999998458,-0.018233720793397995,0.018233720793397995,0.1100999118424914,0.1100999118424914,0.0,0.0,0.0,0.0,0.0,0.0,-0.2879297397296633,0.0,0.0010147526464011625,0.0010147526464011625,0.01422137504213572,-0.01422137504213572,0.010169446468353271,-0.010169446468353271
98000346_2022-04-25,98000346,2022-04-25,28,F,98000605.0,0.5080952380952382,-0.022222222222222254,0.022222222222222254,0.043262639754171106,0.043262639754171106,-0.0163131154174727,0.0163131154174727,0.0,0.0,0.0,0.0,0.0,0.0,-0.17289673612625497,0.0,0.012244877671699239,-0.012244877671699239,0.005595698733250054,0.005595698733250054,0.036314308643341064,-0.036314308643341064
98000347_2022-04-25,98000347,2022-04-25,32,F,98000017.0,0.5580909090909091,-0.005149999999999877,0.005149999999999877,0.03256696252725039,0.03256696252725039,0.004863481228669003,0.004863481228669003,0.0,0.0,-1.0,1.0,0.0,0.0,-0.14107298781672784,1.0,0.0024880890025854585,-0.0024880890025854585,0.028714011143966878,-0.028714011143966878,0.012154161930084229,-0.012154161930084229
98000348_2022-04-25,98000348,2022-04-25,30,M,98000017.0,0.8925454545454545,0.006550000000000056,0.006550000000000056,-0.0432872363216619,0.0432872363216619,0.1159768058088709,0.1159768058088709,0.0,0.0,0.0,0.0,0.0,0.0,-0.04449476343090653,0.0,0.0009051671213246015,0.0009051671213246015,0.007063379398406289,0.007063379398406289,0.03691297769546509,-0.0025615238276395225
98000349_2022-04-25,98000349,2022-04-25,55,F,98000017.0,0.6942272727272727,0.024550000000000072,0.024550000000000072,0.010889373110426148,0.010889373110426148,0.1043031390134528,0.1043031390134528,0.0,0.0,0.0,0.0,0.0,0.0,-0.11524450215343911,0.0,0.0166941906008512,0.0166941906008512,0.03532941322219896,0.03532941322219896,0.03242427110671997,0.03242427110671997
98000351_2022-04-25,98000351,2022-04-25,54,F,98000252.0,0.6836363636363636,-0.0029047619047618545,0.0029047619047618545,0.010306066527435515,0.010306066527435515,0.124343640420784,0.124343640420784,0.0,0.0,0.0,0.0,0.0,0.0,-0.28542728867974415,0.0,0.006034228504777639,-0.006034228504777639,0.046085815959769905,0.046085815959769905,0.010303676128387451,-0.010303676128387451
98000355_2022-04-25,98000355,2022-04-25,55,F,98000017.0,0.7228636363636363,-0.021714285714285797,0.021714285714285797,0.04191842536973439,0.04191842536973439,-0.1579805546700666,0.1579805546700666,0.0,0.0,0.0,0.0,0.0,0.0,0.22604714083723643,0.0,0.01646310941871143,-0.01646310941871143,0.04347908649639931,-0.04347908649639931,0.039411962032318115,-0.012274042866446955
98000356_2022-04-25,98000356,2022-04-25,24,F,98000017.0,0.7232272727272727,-0.013761904761904864,0.013761904761904864,0.05725002149944333,0.05725002149944333,-0.0364341727765383,0.0364341727765383,0.0,0.0,-1.0,1.0,0.0,0.0,0.21073002337160238,1.0,0.01010594465591308,0.01010594465591308,0.0812613448596563,0.07092174834149667,0.029183506965637207,0.029183506965637207
98000357_2022-04-25,98000357,2022-04-25,49,M,98000017.0,0.6536666666666667,0.01857894736842114,0.01857894736842114,0.011559454575959499,0.011559454575959499,-0.044967211879098704,0.044967211879098704,0.0,0.0,0.0,0.0,0.0,0.0,-0.34577974467308886,0.0,0.02161128459359507,-0.02161128459359507,0.0037161296042694802,0.0037161296042694802,0.018018484115600586,-0.010710580190022911
98000358_2022-04-25,98000358,2022-04-25,57,M,98000017.0,0.8015,-0.0022380952380952612,0.0022380952380952612,0.06294530886918526,0.06294530886918526,0.08971405801721441,0.08971405801721441,0.0,0.0,-1.0,1.0,0.0,0.0,0.2859249789400975,1.0,0.005748356323013182,0.005748356323013182,0.008622443134839841,-0.008622443134839841,0.03237825632095337,0.03237825632095337
98000359_2022-04-25,98000359,2022-04-25,27,M,98000017.0,0.6924090909090909,0.023400000000000087,0.023400000000000087,0.027193483768851667,0.027193483768851667,0.05908123540098592,0.05908123540098592,0.0,0.0,0.0,0.0,0.0,0.0,-0.1466970175769845,0.0,0.018061051194499633,0.018061051194499633,0.033366821180689565,-0.033366821180689565,0.009161412715911865,-0.009161412715911865
98000360_2022-04-25,98000360,2022-04-25,63,M,98000017.0,0.4268636363636363,-0.022523809523809613,0.022523809523809613,-0.019507797994620324,0.019507797994620324,-0.025673573477845102,0.025673573477845102,0.0,0.0,-1.0,1.0,0.0,0.0,0.00989697912056787,1.0,0.013918143387992021,-0.013918143387992021,0.007062551250818894,0.007062551250818894,0.025969982147216797,-0.025969982147216797
98000362_2022-04-25,98000362,2022-04-25,58,M,98000017.0,0.5459499999999999,0.0393,0.0393,0.08207718723617619,0.08207718723617619,-0.1041763375477362,0.1041763375477362,0.0,0.0,0.0,0.0,0.0,0.0,0.5285602042337941,0.0,0.03323779284736372,0.03323779284736372,0.07183931558317713,0.07183931558317713,0.030037999153137207,0.030037999153137207
98000363_2022-04-25,98000363,2022-04-25,39,M,98000017.0,0.6812857142857143,0.011600000000000055,0.011600000000000055,0.024124740990371124,0.024124740990371124,-0.0295648190563446,0.0295648190563446,0.0,0.0,0.0,0.0,0.0,0.0,-0.37648690679218705,0.0,0.016353781916887966,-0.008523669776373977,0.012416020226667102,-0.011555521055649831,0.025764822959899902,0.025764822959899902
98000365_2022-04-25,98000365,2022-04-25,45,F,98000017.0,0.8110454545454544,0.004750000000000032,0.004750000000000032,0.04850449247289301,0.04850449247289301,-0.15433721973094158,0.15433721973094158,0.0,0.0,-1.0,1.0,0.0,0.0,0.4009933152878406,1.0,0.00944986123717173,-0.00944986123717173,0.017660122440533943,-0.017660122440533943,0.015154719352722168,-0.015154719352722168
98000367_2022-04-25,98000367,2022-04-25,42,F,98000017.0,0.7325499999999999,0.04552380952380963,0.04552380952380963,0.026103947966871377,0.026103947966871377,0.0576254383168634,0.0576254383168634,0.0,0.0,0.0,0.0,0.0,0.0,0.07115639385715508,0.0,0.03768127774547014,0.03768127774547014,0.005392309607017753,0.005392309607017753,0.09365564584732056,0.09365564584732056
98000368_2022-04-25,98000368,2022-04-25,41,F,98000018.0,0.7088181818181819,0.013809523809523716,0.013809523809523716,0.04543924362524199,0.04543924362524199,-0.0539435766656041,0.0539435766656041,0.0,0.0,0.0,0.0,0.0,0.0,-0.13536214037845432,0.0,0.0061579492043309925,0.0035556427623361087,0.0009385415707945377,0.0009385415707945377,0.006927311420440674,0.006927311420440674
98000370_2022-04-25,98000370,2022-04-25,33,F,98000018.0,0.5108499999999999,-0.0433809523809523,0.0433809523809523,-0.07584718531022089,0.07584718531022089,0.26866687918393317,0.26866687918393317,0.0,0.0,0.0,0.0,0.0,0.0,1.008041176716686,0.0,0.04946650292269272,-0.04946650292269272,0.00033396272278185535,0.00033396272278185535,0.04962879419326782,-0.04962879419326782
98000373_2022-04-25,98000373,2022-04-25,38,F,98000018.0,0.4826818181818182,0.0013999999999999568,0.0013999999999999568,0.030479654587638988,0.030479654587638988,-0.03300796076718979,0.03300796076718979,0.0,0.0,0.0,0.0,0.0,0.0,-0.4284618633303538,0.0,0.004935821753570879,0.004935821753570879,0.030495978475181706,0.030495978475181706,0.017167210578918457,0.017167210578918457
98000375_2022-04-25,98000375,2022-04-25,41,M,98000018.0,0.4449999999999999,-0.008949999999999902,0.008949999999999902,0.007606402251805394,0.007606402251805394,-0.031265661213932996,0.031265661213932996,0.0,0.0,0.0,0.0,0.0,0.0,-0.5129778120785503,0.0,0.004139878473127467,-0.004139878473127467,0.004813387451232443,0.004813387451232443,0.0007361769676208496,-0.0007361769676208496
98000376_2022-04-25,98000376,2022-04-25,19,F,98000018.0,0.2818571428571428,0.0012000000000000899,0.0012000000000000899,-0.0200136994773355,0.0200136994773355,0.1218154372547045,0.1218154372547045,0.0,0.0,0.0,0.0,0.0,0.0,-0.2435319296319617,0.0,0.0003483909667414409,-0.0003483909667414409,0.012850643856672617,-0.012850643856672617,0.012567281723022461,-0.012567281723022461
98000377_2022-04-25,98000377,2022-04-25,46,M,98000018.0,0.5944285714285714,0.0004761904761904079,0.0004761904761904079,0.022491442154517483,0.022491442154517483,-0.0513796620975455,0.0513796620975455,0.0,0.0,0.0,0.0,0.0,0.0,-0.4395344033528543,0.0,0.001813481157685315,0.001813481157685315,0.013192116286350641,-0.013192116286350641,0.006354868412017822,0.006354868412017822
98000378_2022-04-25,98000378,2022-04-25,36,M,98000018.0,0.7448499999999999,0.010099999999999998,0.010099999999999998,0.03608138221036239,0.03608138221036239,2.0339672528041364e-06,2.0339672528041364e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.39585821664140863,0.0,0.007071388963412639,-0.007071388963412639,0.029694704478945178,-0.029694704478945178,0.04751265048980713,-0.04751265048980713
98000379_2022-04-25,98000379,2022-04-25,47,F,98000018.0,0.4925454545454546,-0.013699999999999934,0.013699999999999934,0.006033182874204679,0.006033182874204679,-0.016834027323720496,0.016834027323720496,0.0,0.0,0.0,0.0,0.0,0.0,-0.5166533328267895,0.0,0.012226188787864745,-0.012226188787864745,0.022610782362559978,0.022610782362559978,0.009493470191955566,0.009493470191955566
98000381_2022-04-25,98000381,2022-04-25,34,M,98000018.0,0.7120909090909091,0.002190476190476076,0.002190476190476076,0.07277808943880026,0.07277808943880026,-0.030585272553395104,0.030585272553395104,0.0,0.0,0.0,0.0,0.0,0.0,-0.13553406298877826,0.0,0.004123789851642745,-0.004123789851642745,0.09552514914304022,-0.09552514914304022,0.006675124168395996,-0.006675124168395996
98000383_2022-04-25,98000383,2022-04-25,37,F,98000018.0,0.4943333333333332,0.027899999999999925,0.027899999999999925,0.040962028874247824,0.040962028874247824,-0.15171685192195217,0.15171685192195217,0.0,0.0,0.0,0.0,0.0,0.0,0.26536771878599846,0.0,0.020329847465192064,0.020329847465192064,0.061647795804560035,0.061647795804560035,0.07126456499099731,0.07126456499099731
98000384_2022-04-25,98000384,2022-04-25,64,F,98000018.0,0.7101904761904763,-0.03980952380952385,0.03980952380952385,-0.03753819436600092,0.03753819436600092,-0.04233375836786739,0.04233375836786739,0.0,0.0,-2.0,2.0,-1.0,1.0,1.3632956849870155,3.0,0.03277944438650293,0.03277944438650293,0.02500566750345401,0.02500566750345401,0.03268253803253174,0.03268253803253174
98000385_2022-04-25,98000385,2022-04-25,42,M,98000018.0,0.7279047619047619,-0.02685000000000015,0.02685000000000015,0.017778442929713978,0.017778442929713978,-0.2386190625983009,0.2386190625983009,0.0,0.0,-1.0,1.0,0.0,0.0,0.6643976351201636,1.0,0.019045130091134177,0.019045130091134177,0.007181158676857757,-0.007181158676857757,0.01116931438446045,0.01116931438446045
98000387_2022-04-25,98000387,2022-04-25,31,M,98000018.0,0.2767727272727272,-0.027523809523809617,0.027523809523809617,-0.02627208915840984,0.02627208915840984,0.0441546063117625,0.0441546063117625,0.0,0.0,0.0,0.0,0.0,0.0,-0.15381980304587972,0.0,0.018025671880467553,-0.018025671880467553,0.05991144774774759,-0.05991144774774759,0.04646873474121094,-0.04646873474121094
98000389_2022-04-25,98000389,2022-04-25,43,M,98000019.0,0.5371904761904761,0.006380952380952376,0.006380952380952376,0.043705972808168875,0.043705972808168875,-0.07494740197641,0.07494740197641,0.0,0.0,0.0,0.0,0.0,0.0,-0.16311428911964432,0.0,0.004066954335825268,0.004066954335825268,0.010752194884315558,0.010752194884315558,0.005381226539611816,0.005381226539611816
98000390_2022-04-25,98000390,2022-04-25,19,M,98000019.0,0.5230476190476191,0.03442105263157902,0.03442105263157902,0.043226536462177945,0.043226536462177945,-0.0269448060400937,0.0269448060400937,0.0,0.0,0.0,0.0,0.0,0.0,-0.015505546256593996,0.0,0.032324832350233035,-0.032324832350233035,0.07278246635020147,0.06230315554674082,0.05823564529418945,0.03671671354202988
98000391_2022-04-25,98000391,2022-04-25,51,F,98000019.0,0.7212857142857143,-0.02055555555555566,0.02055555555555566,0.030756334206777203,0.030756334206777203,0.09582222589031483,0.09582222589031483,0.0,0.0,0.0,0.0,-1.0,1.0,0.6403659458240639,1.0,0.021389893193919596,-0.021389893193919596,0.05624175389885211,-0.05624175389885211,0.033941566944122314,-0.033941566944122314
98000393_2022-04-25,98000393,2022-04-25,53,M,98000019.0,0.4822727272727272,-0.010857142857142787,0.010857142857142787,0.0021898314251848072,0.0021898314251848072,0.052442142174051604,0.052442142174051604,0.0,0.0,-1.0,1.0,0.0,0.0,-0.15252646428285557,1.0,0.01778330245379145,0.01778330245379145,0.001645484737732128,-0.001645484737732128,0.021922826766967773,-0.021922826766967773
98000394_2022-04-25,98000394,2022-04-25,29,F,98000019.0,0.5501904761904761,0.028899999999999926,0.028899999999999926,0.037794732733014785,0.037794732733014785,-0.017856957472840995,0.017856957472840995,0.0,0.0,0.0,0.0,0.0,0.0,-0.1368035823302999,0.0,0.024014909319469813,0.024014909319469813,0.030373916698498427,-0.01529807562308294,0.016063332557678223,0.016063332557678223
98000395_2022-04-25,98000395,2022-04-25,36,F,98000019.0,0.8728999999999999,-0.024650000000000172,0.024650000000000172,-0.0523346666654802,0.0523346666654802,-0.09705260064648849,0.09705260064648849,0.0,0.0,0.0,0.0,0.0,0.0,0.15054042748422902,0.0,0.016734799280173407,0.016734799280173407,0.011812496185839128,0.011812496185839128,0.019319474697113037,0.019319474697113037
98000397_2022-04-25,98000397,2022-04-25,37,F,98000019.0,0.6250476190476191,-0.012285714285714233,0.012285714285714233,0.001233918719065391,0.001233918719065391,0.020914886834554558,0.020914886834554558,0.0,0.0,0.0,0.0,0.0,0.0,-0.5525286180796818,0.0,0.010089755964987623,-0.010089755964987623,0.007623930597147166,0.007623930597147166,0.015052199363708496,-0.015052199363708496
98000398_2022-04-25,98000398,2022-04-25,24,F,98000019.0,0.7711,0.03828571428571437,0.03828571428571437,0.04248586352171829,0.04248586352171829,0.026139305068536928,0.026139305068536928,0.0,0.0,0.0,0.0,0.0,0.0,0.01714445622801024,0.0,0.025072337059062755,0.025072337059062755,0.08519778586690763,0.08519778586690763,0.059295594692230225,0.059295594692230225
98000400_2022-04-25,98000400,2022-04-25,53,M,98000019.0,0.6337142857142858,0.02290000000000003,0.02290000000000003,0.060542514867340524,0.060542514867340524,-0.09501132560262338,0.09501132560262338,0.0,0.0,0.0,0.0,0.0,0.0,0.1830412496173064,0.0,0.023407008564142462,0.010397989986607126,0.03794931120497602,-0.03794931120497602,0.05609846115112305,0.05609846115112305
98000401_2022-04-25,98000401,2022-04-25,63,M,98000019.0,0.6731818181818182,-0.005619047619047524,0.005619047619047524,0.06786155024256069,0.06786155024256069,-0.06892253745616811,0.06892253745616811,0.0,0.0,0.0,0.0,0.0,0.0,-0.021970195397974134,0.0,0.0028615896191909185,0.0028615896191909185,0.015248778519742046,-0.015248778519742046,0.0015921592712402344,0.0015921592712402344
98000402_2022-04-25,98000402,2022-04-25,41,F,98000019.0,0.5820476190476189,-0.011904761904761862,0.011904761904761862,0.008988941668772288,0.008988941668772288,0.0393729678036345,0.0393729678036345,0.0,0.0,0.0,0.0,0.0,0.0,-0.4491104886962321,0.0,0.008740044862530105,-0.008740044862530105,0.05194274250303621,-0.05194274250303621,0.0005518794059753418,-0.0005518794059753418
98000404_2022-04-25,98000404,2022-04-25,44,M,98000019.0,0.4308095238095238,0.008523809523809711,0.008523809523809711,0.03110702969678325,0.03110702969678325,0.015672298374243096,0.015672298374243096,0.0,0.0,-1.0,1.0,0.0,0.0,-0.0845802076171253,1.0,0.010073867533218595,0.010073867533218595,0.013500345553953408,0.013500345553953408,0.005602627992630005,-0.005602627992630005
98000408_2022-04-25,98000408,2022-04-25,41,F,98000593.0,0.7957,0.06209523809523809,0.06209523809523809,0.08207831623750778,0.08207831623750778,-0.10295441504622227,0.10295441504622227,0.0,0.0,-1.0,1.0,0.0,0.0,1.0778039789025555,1.0,0.050114639613349055,0.02105591627878567,0.04257554695183252,0.04257554695183252,0.00042003393173217773,-0.00042003393173217773
98000409_2022-04-25,98000409,2022-04-25,18,M,98000593.0,0.6110952380952381,-0.004095238095238152,0.004095238095238152,0.024946018007223486,0.024946018007223486,-0.1245043034746573,0.1245043034746573,0.0,0.0,0.0,0.0,0.0,0.0,-0.17160927519206512,0.0,0.002438993726051053,-0.002438993726051053,0.022564911471274263,0.007856419278815974,0.007555902004241943,-0.004288160074324754
98000410_2022-04-25,98000410,2022-04-25,41,F,98000593.0,0.8142173913043479,0.03036842105263171,0.03036842105263171,0.0032442036424746024,0.0032442036424746024,0.19639997119400837,0.19639997119400837,0.0,0.0,0.0,0.0,0.0,0.0,0.16120928607870857,0.0,0.018888257114366147,-0.018888257114366147,0.01780525589590365,-0.01780525589590365,0.007051289081573486,0.007051289081573486
98000411_2022-04-25,98000411,2022-04-25,51,F,98000593.0,0.80205,-0.015523809523809606,0.015523809523809606,0.02129770158208741,0.02129770158208741,0.1007280841568376,0.1007280841568376,0.0,0.0,-1.0,1.0,0.0,0.0,0.16865665829490198,1.0,0.016215292267278136,0.016215292267278136,0.021783335732883713,0.021783335732883713,0.031529128551483154,0.031529128551483154
98000412_2022-04-25,98000412,2022-04-25,42,M,98000593.0,0.6971363636363637,-0.0387142857142857,0.0387142857142857,0.02938924880607449,0.02938924880607449,-0.1140191265540324,0.1140191265540324,0.0,0.0,0.0,0.0,0.0,0.0,0.18774309125670552,0.0,0.022104076019083152,0.022104076019083152,0.010521732529060412,0.010521732529060412,0.02479618787765503,0.02479618787765503
98000413_2022-04-25,98000413,2022-04-25,23,F,98000593.0,0.6234761904761905,0.027349999999999985,0.027349999999999985,0.05342779059005809,0.05342779059005809,0.0244504848662946,0.0244504848662946,0.0,0.0,0.0,0.0,0.0,0.0,-0.025801726097266803,0.0,0.024214173079743384,-0.023043914583957825,0.02511943054493826,0.023711491887730363,0.0023017525672912598,0.0023017525672912598
98000418_2022-04-25,98000418,2022-04-25,22,M,98000593.0,0.6220909090909092,-0.008238095238095267,0.008238095238095267,0.027571236209314093,0.027571236209314093,-0.1502362129423011,0.1502362129423011,0.0,0.0,-2.0,2.0,0.0,0.0,0.5970334550453146,2.0,0.001500682386875618,-0.001500682386875618,0.006802402914349637,0.006802402914349637,0.010417401790618896,0.010417401790618896
98000419_2022-04-25,98000419,2022-04-25,41,F,98000593.0,0.7505454545454545,0.006190476190476302,0.006190476190476302,0.0039093550166898194,0.0039093550166898194,-0.07107236212942278,0.07107236212942278,0.0,0.0,0.0,0.0,0.0,0.0,-0.4509374350776907,0.0,0.007086305873801657,0.007086305873801657,0.025767087187754,0.025767087187754,0.01972508430480957,0.01972508430480957
98000420_2022-04-25,98000420,2022-04-25,25,M,98000593.0,0.4956363636363635,0.022285714285714242,0.022285714285714242,0.037850275729024996,0.037850275729024996,-0.0665231112527892,0.0665231112527892,0.0,0.0,0.0,0.0,0.0,0.0,-0.06302552609597784,0.0,0.013988896747891388,0.013988896747891388,0.015740054861193786,0.015740054861193786,0.021001040935516357,-0.021001040935516357
98000421_2022-04-25,98000421,2022-04-25,55,F,98000593.0,0.5951363636363636,0.0028000000000000247,0.0028000000000000247,-0.007655395269759835,0.007655395269759835,-0.00032770940107040847,0.00032770940107040847,0.0,0.0,0.0,0.0,-1.0,1.0,0.018000778481377527,1.0,0.0009805548784258544,-0.0009805548784258544,0.023531244682622243,0.023531244682622243,0.057644009590148926,0.057644009590148926
98000423_2022-04-25,98000423,2022-04-25,63,M,98000593.0,0.3992380952380953,0.0379000000000001,0.0379000000000001,0.03179973376073497,0.03179973376073497,-0.035489147530669896,0.035489147530669896,0.0,0.0,0.0,0.0,0.0,0.0,-0.03328716984336761,0.0,0.028135524205786633,0.028135524205786633,0.02121470188602964,0.02121470188602964,0.051953524351119995,0.051953524351119995
98000425_2022-04-25,98000425,2022-04-25,34,F,98000593.0,0.8515454545454545,-0.02276190476190476,0.02276190476190476,0.0037653427108834125,0.0037653427108834125,-0.016833280204016796,0.016833280204016796,0.0,0.0,-1.0,1.0,0.0,0.0,-0.1220332494785692,1.0,0.018698672760925072,-0.008880976770567761,0.006373558214748054,0.006373558214748054,0.006347060203552246,0.006347060203552246
98000426_2022-04-25,98000426,2022-04-25,38,M,98000593.0,0.8650454545454545,0.012294117647058789,0.012294117647058789,0.019356918369779513,0.019356918369779513,-0.14835995254175421,0.14835995254175421,0.0,0.0,-1.0,1.0,-1.0,1.0,0.9455420331022816,2.0,0.01775179073787636,-0.01775179073787636,0.01650202331293238,-0.01650202331293238,0.04982316493988037,-0.04982316493988037
98000427_2022-04-25,98000427,2022-04-25,49,M,98000593.0,0.9344090909090907,0.008899999999999908,0.008899999999999908,0.03972340142773745,0.03972340142773745,0.008632781582298632,0.008632781582298632,0.0,0.0,0.0,0.0,0.0,0.0,-0.35799759088581,0.0,0.004649295160541134,0.004649295160541134,0.024290568991816253,0.024290568991816253,0.01537477970123291,0.01537477970123291
98000428_2022-04-25,98000428,2022-04-25,37,F,98000021.0,0.4674761904761905,0.003699999999999981,0.003699999999999981,0.008842884046178806,0.008842884046178806,0.055907302142544996,0.055907302142544996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4870144379340475,0.0,0.006711882563818161,0.006711882563818161,0.028737709634836184,-0.028737709634836184,0.018564224243164062,-0.018564224243164062
98000429_2022-04-25,98000429,2022-04-25,21,M,98000021.0,0.4767619047619047,-0.0042499999999998095,0.0042499999999998095,0.012674811781352296,0.012674811781352296,0.0911346742457368,0.0911346742457368,0.0,0.0,0.0,0.0,0.0,0.0,-0.35205252536349735,0.0,0.005518097846601622,-0.005518097846601622,0.006143622537176985,0.006143622537176985,0.006343036890029907,-0.006343036890029907
98000430_2022-04-25,98000430,2022-04-25,41,F,98000021.0,0.7436666666666667,0.06264999999999976,0.06264999999999976,-0.00036729568494708875,0.00036729568494708875,-0.3120657663387076,0.3120657663387076,0.0,0.0,0.0,0.0,0.0,0.0,0.8140040600834014,0.0,0.05022002665351777,0.05022002665351777,0.10972399124991361,0.10972399124991361,0.09791457653045654,0.09791457653045654
98000431_2022-04-25,98000431,2022-04-25,48,M,98000021.0,0.684,0.029200000000000115,0.029200000000000115,0.07237435167305978,0.07237435167305978,-0.13495342486251938,0.13495342486251938,0.0,0.0,0.0,0.0,0.0,0.0,0.4466294620302316,0.0,0.023415365060153737,-0.023243358708199602,0.04080821250198441,-0.011752011978904964,0.004470765590667725,0.004470765590667725
98000432_2022-04-25,98000432,2022-04-25,34,M,98000021.0,0.6641818181818182,-0.0205238095238095,0.0205238095238095,-0.029770469132744393,0.029770469132744393,0.05102295186483863,0.05102295186483863,0.0,0.0,-2.0,2.0,0.0,0.0,0.45013930590876156,2.0,0.01360534062080826,0.01360534062080826,0.023647915872861525,0.023647915872861525,0.03589421510696411,0.03589421510696411
98000433_2022-04-25,98000433,2022-04-25,64,F,98000021.0,0.4122272727272726,-0.015600000000000003,0.015600000000000003,0.018315461684199896,0.018315461684199896,-0.06964256811437819,0.06964256811437819,0.0,0.0,-1.0,1.0,0.0,0.0,0.05814435419637223,1.0,0.006233316782020437,-0.006233316782020437,0.00891429493972079,-0.00891429493972079,0.013418614864349365,-0.013418614864349365
98000436_2022-04-25,98000436,2022-04-25,61,M,98000021.0,0.5262777777777778,0.018899999999999972,0.018899999999999972,0.02355291641539678,0.02355291641539678,0.040501157290932885,0.040501157290932885,0.0,0.0,-1.0,1.0,0.0,0.0,0.043469015361454116,1.0,0.01392694353623175,-0.01392694353623175,0.02394863189279689,-0.02394863189279689,0.009447723627090454,-0.009447723627090454
98000437_2022-04-25,98000437,2022-04-25,28,M,98000021.0,0.5023636363636362,0.014904761904762087,0.014904761904762087,0.03343555453451602,0.03343555453451602,-0.05447529486770808,0.05447529486770808,0.0,0.0,0.0,0.0,0.0,0.0,-0.20525011201366508,0.0,0.014913463494738877,0.014913463494738877,0.10516912272993684,0.10516912272993684,0.02552354335784912,0.02552354335784912
98000439_2022-04-25,98000439,2022-04-25,46,F,98000021.0,0.5615294117647058,0.011149999999999882,0.011149999999999882,0.06856540604598302,0.06856540604598302,-0.1676354846343693,0.1676354846343693,0.0,0.0,0.0,0.0,0.0,0.0,0.32840620806465043,0.0,0.01407327249404533,0.01407327249404533,0.004918271270357821,0.004918271270357821,0.028636693954467773,0.028636693954467773
98000441_2022-04-25,98000441,2022-04-25,65,F,98000021.0,0.57035,0.05238095238095242,0.05238095238095242,0.06750511919115704,0.06750511919115704,0.10660184890022328,0.10660184890022328,0.0,0.0,0.0,0.0,0.0,0.0,0.5708791441079186,0.0,0.038390259213642586,0.038390259213642586,0.07001661045071772,0.07001661045071772,0.10264855623245239,0.10264855623245239
98000443_2022-04-25,98000443,2022-04-25,23,M,98000252.0,0.5252727272727273,-0.04847619047619056,0.04847619047619056,-0.06332859788598227,0.06332859788598227,0.03525310806503035,0.03525310806503035,0.0,0.0,-1.0,1.0,0.0,0.0,0.6095084108574922,1.0,0.042405038432397846,-0.042405038432397846,0.10882717408551479,-0.10882717408551479,0.04538518190383911,-0.04538518190383911
